State,Year,Quarter,Transacion_type,Transacion_count,Transacion_amount,Latitude,Longitude
manipur,2020,1,Recharge & bill payments,285234,62688260.379548095,24.6637,93.9063
manipur,2020,1,Merchant payments,78067,74202067.0664826,24.6637,93.9063
manipur,2020,1,Financial Services,622,354184.4660589617,24.6637,93.9063
manipur,2020,1,Others,3145,3252467.224386716,24.6637,93.9063
manipur,2020,2,Peer-to-peer payments,533206,2980242535.075443,24.6637,93.9063
manipur,2020,2,Recharge & bill payments,450830,107589094.29890464,24.6637,93.9063
manipur,2020,2,Merchant payments,92110,106540409.29886684,24.6637,93.9063
manipur,2020,2,Financial Services,1676,1457570.8004862317,24.6637,93.9063
manipur,2020,2,Others,5246,3106603.331810386,24.6637,93.9063
manipur,2020,3,Peer-to-peer payments,774786,4301284799.331292,24.6637,93.9063
manipur,2020,3,Recharge & bill payments,464659,113190539.14969067,24.6637,93.9063
manipur,2020,3,Merchant payments,170653,195132026.6311202,24.6637,93.9063
manipur,2020,3,Financial Services,1878,1593035.944066228,24.6637,93.9063
manipur,2020,3,Others,8192,4775719.8143366445,24.6637,93.9063
manipur,2020,4,Peer-to-peer payments,892853,5172499337.530437,24.6637,93.9063
manipur,2020,4,Recharge & bill payments,436450,114202616.34869762,24.6637,93.9063
manipur,2020,4,Merchant payments,289050,307902115.38207734,24.6637,93.9063
manipur,2020,4,Financial Services,1806,2448402.9142817147,24.6637,93.9063
manipur,2020,4,Others,7693,5172086.283260544,24.6637,93.9063
manipur,2021,1,Peer-to-peer payments,1117829,6402367883.667423,24.6637,93.9063
manipur,2021,1,Recharge & bill payments,796590,223955812.58644396,24.6637,93.9063
manipur,2021,1,Merchant payments,377280,433297594.1352152,24.6637,93.9063
manipur,2021,1,Financial Services,3398,4385333.175490812,24.6637,93.9063
manipur,2021,1,Others,8438,6280890.914669826,24.6637,93.9063
manipur,2021,2,Peer-to-peer payments,1372821,7041837917.785187,24.6637,93.9063
manipur,2021,2,Recharge & bill payments,1187952,305103750.5728581,24.6637,93.9063
manipur,2021,2,Merchant payments,510734,531484849.4914169,24.6637,93.9063
manipur,2021,2,Financial Services,4165,4256098.232237183,24.6637,93.9063
manipur,2021,2,Others,10603,7145346.314942012,24.6637,93.9063
manipur,2021,3,Peer-to-peer payments,1819423,9134806594.52819,24.6637,93.9063
manipur,2021,3,Recharge & bill payments,1368584,367664440.5323727,24.6637,93.9063
manipur,2021,3,Merchant payments,735707,889317377.086526,24.6637,93.9063
manipur,2021,3,Financial Services,3460,5625517.975461649,24.6637,93.9063
manipur,2021,3,Others,14222,9447098.78230339,24.6637,93.9063
manipur,2021,4,Peer-to-peer payments,2199970,10998828287.529043,24.6637,93.9063
manipur,2021,4,Recharge & bill payments,1451488,412791673.8037664,24.6637,93.9063
manipur,2021,4,Merchant payments,1013985,1229517397.4561875,24.6637,93.9063
manipur,2021,4,Financial Services,4671,5941100.580610943,24.6637,93.9063
manipur,2021,4,Others,17325,11393578.842227155,24.6637,93.9063
manipur,2022,1,Peer-to-peer payments,2517626,12169368063.4095,24.6637,93.9063
manipur,2022,1,Recharge & bill payments,1528476,469035958.3484128,24.6637,93.9063
manipur,2022,1,Merchant payments,1247205,1489604137.2090888,24.6637,93.9063
manipur,2022,1,Financial Services,4878,6057615.527015026,24.6637,93.9063
manipur,2022,1,Others,15494,10435303.87979853,24.6637,93.9063
manipur,2022,2,Peer-to-peer payments,2843426,12704512238.809605,24.6637,93.9063
manipur,2022,2,Merchant payments,1709547,1757831052.0706987,24.6637,93.9063
manipur,2022,2,Recharge & bill payments,1533778,448637966.718931,24.6637,93.9063
manipur,2022,2,Financial Services,4069,4753628.558008127,24.6637,93.9063
manipur,2022,2,Others,14812,7175748.992065379,24.6637,93.9063
manipur,2022,3,Peer-to-peer payments,3127266,12927705072.13747,24.6637,93.9063
manipur,2022,3,Merchant payments,1829741,2010460357.0881667,24.6637,93.9063
manipur,2022,3,Recharge & bill payments,1379911,432182393.84038734,24.6637,93.9063
manipur,2022,3,Financial Services,4524,4671353.405444902,24.6637,93.9063
manipur,2022,3,Others,11300,6411090.828254536,24.6637,93.9063
manipur,2022,4,Peer-to-peer payments,3259645,13133729481.472116,24.6637,93.9063
manipur,2022,4,Merchant payments,1828984,2074698993.4220653,24.6637,93.9063
manipur,2022,4,Recharge & bill payments,1325391,406031254.0798015,24.6637,93.9063
manipur,2022,4,Financial Services,4691,5754919.963910458,24.6637,93.9063
manipur,2022,4,Others,9959,5742049.403589871,24.6637,93.9063
meghalaya,2018,1,Recharge & bill payments,31857,6028476.149090356,25.467,91.3662
meghalaya,2018,1,Peer-to-peer payments,13274,55943496.51588632,25.467,91.3662
meghalaya,2018,1,Merchant payments,1605,2395888.4397623385,25.467,91.3662
meghalaya,2018,1,Financial Services,532,144318.2545571151,25.467,91.3662
meghalaya,2018,1,Others,2303,1738080.43060439,25.467,91.3662
meghalaya,2018,2,Recharge & bill payments,42625,9657896.164724296,25.467,91.3662
meghalaya,2018,2,Peer-to-peer payments,19894,101140464.66239844,25.467,91.3662
meghalaya,2018,2,Merchant payments,2929,3663446.436220131,25.467,91.3662
meghalaya,2018,2,Financial Services,592,580648.3434132106,25.467,91.3662
meghalaya,2018,2,Others,1817,1962212.2350756056,25.467,91.3662
meghalaya,2018,3,Recharge & bill payments,60625,14231601.453371253,25.467,91.3662
meghalaya,2018,3,Peer-to-peer payments,40832,187460582.05754715,25.467,91.3662
meghalaya,2018,3,Merchant payments,5802,5458930.689379572,25.467,91.3662
meghalaya,2018,3,Financial Services,748,552674.5783359876,25.467,91.3662
meghalaya,2018,3,Others,2283,2149872.755760235,25.467,91.3662
meghalaya,2018,4,Recharge & bill payments,82962,18100891.637344178,25.467,91.3662
meghalaya,2018,4,Peer-to-peer payments,58952,301941442.7059927,25.467,91.3662
meghalaya,2018,4,Merchant payments,15768,14434314.193342488,25.467,91.3662
meghalaya,2018,4,Financial Services,763,190875.1884897996,25.467,91.3662
meghalaya,2018,4,Others,2687,2918155.279504664,25.467,91.3662
meghalaya,2019,1,Recharge & bill payments,98817,23006751.795504905,25.467,91.3662
meghalaya,2019,1,Peer-to-peer payments,90694,358932132.1046898,25.467,91.3662
meghalaya,2019,1,Merchant payments,16073,14297275.230527855,25.467,91.3662
meghalaya,2019,1,Financial Services,659,62335.064750311045,25.467,91.3662
meghalaya,2019,1,Others,2498,2738667.957962149,25.467,91.3662
meghalaya,2019,2,Recharge & bill payments,108812,27248605.42923336,25.467,91.3662
meghalaya,2019,2,Peer-to-peer payments,97407,446537199.1735684,25.467,91.3662
meghalaya,2019,2,Merchant payments,22588,15600927.006629135,25.467,91.3662
meghalaya,2019,2,Financial Services,460,106800.75308155928,25.467,91.3662
meghalaya,2019,2,Others,3019,3437756.744766518,25.467,91.3662
meghalaya,2019,3,Recharge & bill payments,155949,38916251.42165714,25.467,91.3662
meghalaya,2019,3,Peer-to-peer payments,116168,546221812.6889315,25.467,91.3662
meghalaya,2019,3,Merchant payments,31201,23461321.889810227,25.467,91.3662
meghalaya,2019,3,Financial Services,421,584192.9488108774,25.467,91.3662
meghalaya,2019,3,Others,2811,3035023.204323471,25.467,91.3662
meghalaya,2019,4,Recharge & bill payments,175084,43611775.02621875,25.467,91.3662
meghalaya,2019,4,Peer-to-peer payments,163734,670870023.4297696,25.467,91.3662
meghalaya,2019,4,Merchant payments,24430,25344714.50557894,25.467,91.3662
meghalaya,2019,4,Financial Services,382,124511.63613216748,25.467,91.3662
meghalaya,2019,4,Others,2351,2485447.192519395,25.467,91.3662
meghalaya,2020,1,Recharge & bill payments,226214,59666071.21530793,25.467,91.3662
meghalaya,2020,1,Peer-to-peer payments,216022,1013733312.3935764,25.467,91.3662
meghalaya,2020,1,Merchant payments,57245,44125206.34755945,25.467,91.3662
meghalaya,2020,1,Financial Services,473,402779.89033132966,25.467,91.3662
meghalaya,2020,1,Others,2329,2207471.061039081,25.467,91.3662
meghalaya,2020,2,Recharge & bill payments,382662,100570200.25271696,25.467,91.3662
meghalaya,2020,2,Peer-to-peer payments,202270,998750895.9111592,25.467,91.3662
meghalaya,2020,2,Merchant payments,46014,48980521.41595118,25.467,91.3662
meghalaya,2020,2,Financial Services,1186,2944583.114737345,25.467,91.3662
meghalaya,2020,2,Others,3263,2488953.643832149,25.467,91.3662
meghalaya,2020,3,Recharge & bill payments,342484,97662913.13408674,25.467,91.3662
meghalaya,2020,3,Peer-to-peer payments,194448,1065012681.7126106,25.467,91.3662
meghalaya,2020,3,Merchant payments,55595,67511647.1349487,25.467,91.3662
meghalaya,2020,3,Financial Services,1587,4049966.8133478058,25.467,91.3662
meghalaya,2020,3,Others,3465,2821792.5880408054,25.467,91.3662
meghalaya,2020,4,Recharge & bill payments,350006,102794647.7641504,25.467,91.3662
meghalaya,2020,4,Peer-to-peer payments,286252,1579858348.0670545,25.467,91.3662
meghalaya,2020,4,Merchant payments,111471,115136797.58942305,25.467,91.3662
meghalaya,2020,4,Financial Services,1809,2774557.112070617,25.467,91.3662
meghalaya,2020,4,Others,4470,3678221.666272167,25.467,91.3662
meghalaya,2021,1,Peer-to-peer payments,326993,1794745857.318895,25.467,91.3662
meghalaya,2021,1,Recharge & bill payments,306634,106098525.65614726,25.467,91.3662
meghalaya,2021,1,Merchant payments,108805,147747773.01896822,25.467,91.3662
meghalaya,2021,1,Financial Services,1777,3981898.045775197,25.467,91.3662
meghalaya,2021,1,Others,3437,2941223.950049905,25.467,91.3662
meghalaya,2021,2,Recharge & bill payments,389959,129031455.7077258,25.467,91.3662
meghalaya,2021,2,Peer-to-peer payments,366411,1885041503.797047,25.467,91.3662
meghalaya,2021,2,Merchant payments,147406,173894963.00439677,25.467,91.3662
meghalaya,2021,2,Financial Services,1766,2306496.854595862,25.467,91.3662
meghalaya,2021,2,Others,4052,3342835.526834045,25.467,91.3662
meghalaya,2021,3,Peer-to-peer payments,473274,2348008593.21644,25.467,91.3662
meghalaya,2021,3,Recharge & bill payments,418429,144363692.75220004,25.467,91.3662
meghalaya,2021,3,Merchant payments,199427,270311210.8907223,25.467,91.3662
meghalaya,2021,3,Financial Services,1556,2379067.1150075165,25.467,91.3662
meghalaya,2021,3,Others,5045,3937887.553600684,25.467,91.3662
meghalaya,2021,4,Peer-to-peer payments,669693,3233210261.728197,25.467,91.3662
meghalaya,2021,4,Recharge & bill payments,447310,165277548.45940137,25.467,91.3662
meghalaya,2021,4,Merchant payments,314445,442464385.0377933,25.467,91.3662
meghalaya,2021,4,Financial Services,1989,2464327.924231136,25.467,91.3662
meghalaya,2021,4,Others,6756,5348877.036531466,25.467,91.3662
meghalaya,2022,1,Peer-to-peer payments,801009,3899172008.700116,25.467,91.3662
meghalaya,2022,1,Recharge & bill payments,459530,192026788.60457045,25.467,91.3662
meghalaya,2022,1,Merchant payments,405859,563004043.9315958,25.467,91.3662
meghalaya,2022,1,Financial Services,2134,3019251.8598936894,25.467,91.3662
meghalaya,2022,1,Others,6218,5116238.235718384,25.467,91.3662
meghalaya,2022,2,Peer-to-peer payments,977816,4359000096.157877,25.467,91.3662
meghalaya,2022,2,Merchant payments,591364,714995836.5962032,25.467,91.3662
meghalaya,2022,2,Recharge & bill payments,467745,200896879.6910393,25.467,91.3662
meghalaya,2022,2,Financial Services,1880,2406087.095158501,25.467,91.3662
meghalaya,2022,2,Others,5844,4192522.344518611,25.467,91.3662
meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453.507147,25.467,91.3662
meghalaya,2022,3,Merchant payments,1486098,1468318733.1353962,25.467,91.3662
meghalaya,2022,3,Recharge & bill payments,810017,330230375.9276109,25.467,91.3662
meghalaya,2022,3,Financial Services,3504,3106775.38571138,25.467,91.3662
meghalaya,2022,3,Others,8604,5329459.165683068,25.467,91.3662
meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724.33394,25.467,91.3662
meghalaya,2022,4,Merchant payments,1334431,1381013596.832624,25.467,91.3662
meghalaya,2022,4,Recharge & bill payments,685678,278377945.43169147,25.467,91.3662
meghalaya,2022,4,Financial Services,3544,3564357.119764914,25.467,91.3662
meghalaya,2022,4,Others,7124,4671532.630633753,25.467,91.3662
mizoram,2018,1,Recharge & bill payments,10155,2199565.258913744,23.1645,92.9376
mizoram,2018,1,Peer-to-peer payments,6845,41186717.27800167,23.1645,92.9376
mizoram,2018,1,Merchant payments,616,1066002.167062227,23.1645,92.9376
mizoram,2018,1,Financial Services,260,65022.49896840689,23.1645,92.9376
mizoram,2018,1,Others,685,709912.772844791,23.1645,92.9376
mizoram,2018,2,Recharge & bill payments,13550,3107406.501616686,23.1645,92.9376
mizoram,2018,2,Peer-to-peer payments,11427,77040044.25291511,23.1645,92.9376
mizoram,2018,2,Merchant payments,1310,2368711.975892641,23.1645,92.9376
mizoram,2018,2,Financial Services,167,60939.77304627103,23.1645,92.9376
mizoram,2018,2,Others,597,931303.0542636234,23.1645,92.9376
mizoram,2018,3,Peer-to-peer payments,18564,108783543.9098094,23.1645,92.9376
mizoram,2018,3,Recharge & bill payments,17610,4050433.5962071815,23.1645,92.9376
mizoram,2018,3,Merchant payments,2310,2952533.8004545765,23.1645,92.9376
mizoram,2018,3,Financial Services,240,43891.23943201654,23.1645,92.9376
mizoram,2018,3,Others,592,770335.5794872268,23.1645,92.9376
mizoram,2018,4,Peer-to-peer payments,26212,177049162.13058332,23.1645,92.9376
mizoram,2018,4,Recharge & bill payments,24533,5523702.976434887,23.1645,92.9376
mizoram,2018,4,Merchant payments,3699,6911586.608122997,23.1645,92.9376
mizoram,2018,4,Financial Services,145,35654.18337878893,23.1645,92.9376
mizoram,2018,4,Others,653,906746.6310095722,23.1645,92.9376
mizoram,2019,1,Peer-to-peer payments,35126,204183867.4116538,23.1645,92.9376
mizoram,2019,1,Recharge & bill payments,30327,6760113.704148788,23.1645,92.9376
mizoram,2019,1,Merchant payments,3984,6470456.031897823,23.1645,92.9376
mizoram,2019,1,Financial Services,133,33512.39606736117,23.1645,92.9376
mizoram,2019,1,Others,736,712945.8536347556,23.1645,92.9376
mizoram,2019,2,Peer-to-peer payments,37364,233471780.00357005,23.1645,92.9376
mizoram,2019,2,Recharge & bill payments,31903,7823562.397702506,23.1645,92.9376
mizoram,2019,2,Merchant payments,5646,5889316.861228463,23.1645,92.9376
mizoram,2019,2,Financial Services,80,14455.380988399307,23.1645,92.9376
mizoram,2019,2,Others,678,817593.4915248882,23.1645,92.9376
mizoram,2019,3,Recharge & bill payments,49073,12966806.696277115,23.1645,92.9376
mizoram,2019,3,Peer-to-peer payments,42645,257538220.22775063,23.1645,92.9376
mizoram,2019,3,Merchant payments,5560,7397529.021326996,23.1645,92.9376
mizoram,2019,3,Financial Services,94,72985.31151294889,23.1645,92.9376
mizoram,2019,3,Others,722,818358.6944744462,23.1645,92.9376
mizoram,2019,4,Recharge & bill payments,60511,16857122.3073061,23.1645,92.9376
mizoram,2019,4,Peer-to-peer payments,57109,341664291.4936854,23.1645,92.9376
mizoram,2019,4,Merchant payments,6939,9451111.139352825,23.1645,92.9376
mizoram,2019,4,Financial Services,100,20966.3333050078,23.1645,92.9376
mizoram,2019,4,Others,580,695859.360839114,23.1645,92.9376
mizoram,2020,1,Recharge & bill payments,85067,24356294.58523286,23.1645,92.9376
mizoram,2020,1,Peer-to-peer payments,57916,356260523.23262954,23.1645,92.9376
mizoram,2020,1,Merchant payments,9961,10404414.592504771,23.1645,92.9376
mizoram,2020,1,Financial Services,119,283854.3188381147,23.1645,92.9376
mizoram,2020,1,Others,546,772492.6204317764,23.1645,92.9376
mizoram,2020,2,Recharge & bill payments,127592,37504550.77732091,23.1645,92.9376
mizoram,2020,2,Peer-to-peer payments,60021,404110075.0863959,23.1645,92.9376
mizoram,2020,2,Merchant payments,10056,14627463.664270936,23.1645,92.9376
mizoram,2020,2,Financial Services,244,434960.2799078573,23.1645,92.9376
mizoram,2020,2,Others,549,516383.63442262856,23.1645,92.9376
mizoram,2020,3,Recharge & bill payments,132664,40941077.03285696,23.1645,92.9376
mizoram,2020,3,Peer-to-peer payments,99644,634560147.3506901,23.1645,92.9376
mizoram,2020,3,Merchant payments,20934,30693648.236451425,23.1645,92.9376
mizoram,2020,3,Financial Services,535,824864.513127287,23.1645,92.9376
mizoram,2020,3,Others,926,924438.3714747172,23.1645,92.9376
mizoram,2020,4,Peer-to-peer payments,141038,887252744.067668,23.1645,92.9376
mizoram,2020,4,Recharge & bill payments,140297,45386403.17281592,23.1645,92.9376
mizoram,2020,4,Merchant payments,39676,52094800.565094605,23.1645,92.9376
mizoram,2020,4,Financial Services,607,855201.5881157237,23.1645,92.9376
mizoram,2020,4,Others,989,932966.3002634952,23.1645,92.9376
mizoram,2021,1,Peer-to-peer payments,156386,982955112.189278,23.1645,92.9376
mizoram,2021,1,Recharge & bill payments,128055,45558278.22323953,23.1645,92.9376
mizoram,2021,1,Merchant payments,43511,70289687.94622748,23.1645,92.9376
mizoram,2021,1,Financial Services,648,1330632.9787811027,23.1645,92.9376
mizoram,2021,1,Others,975,971875.6084117102,23.1645,92.9376
mizoram,2021,2,Peer-to-peer payments,173064,995581952.903405,23.1645,92.9376
mizoram,2021,2,Recharge & bill payments,161763,56059844.239659324,23.1645,92.9376
mizoram,2021,2,Merchant payments,57877,69528721.40156102,23.1645,92.9376
mizoram,2021,2,Financial Services,611,710657.5065644829,23.1645,92.9376
mizoram,2021,2,Others,1025,993297.250902934,23.1645,92.9376
mizoram,2021,3,Peer-to-peer payments,224873,1290523196.259221,23.1645,92.9376
mizoram,2021,3,Recharge & bill payments,177281,67493206.62394348,23.1645,92.9376
mizoram,2021,3,Merchant payments,74553,113697005.89821,23.1645,92.9376
mizoram,2021,3,Financial Services,522,806905.9729422838,23.1645,92.9376
mizoram,2021,3,Others,1300,1228335.4576346255,23.1645,92.9376
mizoram,2021,4,Peer-to-peer payments,272209,1545255603.4119103,23.1645,92.9376
mizoram,2021,4,Recharge & bill payments,179405,67548806.84754582,23.1645,92.9376
mizoram,2021,4,Merchant payments,99265,154183940.72826496,23.1645,92.9376
